id,lat,long,date,weekday,time,priority
12199,32.5149,-117.0382,5/13/2014,Martes,04:46:00 pm,4
12200,32.4789,-117.0757,5/13/2014,Martes,07:44:00 pm,4
12201,32.5276,-117.0942,5/13/2014,Martes,09:11:00 am,4
12202,32.5184,-117.0599,5/13/2014,Martes,01:43:00 pm,4
12203,32.4946,-116.963,5/13/2014,Martes,06:57:00 pm,4
12204,32.5356,-117.0128,5/13/2014,Martes,10:24:00 am,4
12206,32.5197,-116.982,5/13/2014,Martes,08:26:00 am,4
12207,32.4919,-116.9525,5/13/2014,Martes,08:50:00 am,3
12208,32.5162,-117.0129,5/13/2014,Martes,11:22:00 pm,4
12210,32.5149,-117.0382,5/13/2014,Martes,02:16:00 pm,4
12216,32.4898,-116.9009,5/13/2014,Martes,07:15:00 pm,4
12217,32.515,-116.9947,5/13/2014,Martes,08:13:00 pm,3
12218,32.5149,-117.0382,5/14/2014,Miercoles,12:11:00 am,4
12219,32.5149,-117.0382,5/13/2014,Martes,04:57:00 pm,4
12226,32.5055,-116.9889,5/13/2014,Martes,08:33:00 am,4
12227,32.4939,-116.9414,5/13/2014,Martes,09:57:00 am,NaN
12228,32.5149,-117.0382,5/13/2014,Martes,10:17:00 am,3
12229,32.498,-116.8856,5/13/2014,Martes,11:34:00 am,NaN
12230,32.4779,-116.9345,5/13/2014,Martes,11:51:00 am,4
12231,32.4586,-116.9481,5/13/2014,Martes,01:30:00 pm,4
12237,32.4621,-116.9673,5/14/2014,Miercoles,04:54:00 am,4
12238,32.4497,-116.9942,5/13/2014,Martes,09:47:00 am,4
12239,32.5062,-117.0506,5/13/2014,Martes,12:53:00 pm,4
12240,32.4824,-117.0309,5/13/2014,Martes,02:48:00 pm,3
12241,32.5135,-117.041,5/13/2014,Martes,04:13:00 pm,3
12242,32.5113,-117.0346,5/13/2014,Martes,05:55:00 pm,4
12243,32.5356,-117.0128,5/13/2014,Martes,10:56:00 pm,4
12245,32.4854,-117.0329,5/14/2014,Miercoles,05:02:00 am,4
12246,32.4576,-116.8881,5/14/2014,Miercoles,01:21:00 am,3
12247,32.4494,-116.9114,5/14/2014,Miercoles,05:44:00 am,4
12251,32.5012,-117.0496,5/14/2014,Miercoles,07:56:00 pm,NaN
12254,32.5306,-117.0127,5/14/2014,Miercoles,03:36:00 pm,2
12256,32.4805,-116.8809,5/14/2014,Miercoles,05:05:00 pm,NaN
12257,32.5073,-116.9639,5/14/2014,Miercoles,11:30:00 pm,4
12258,32.5423,-116.8863,5/14/2014,Miercoles,06:46:00 pm,4
12259,32.5154,-116.901,5/14/2014,Miercoles,08:54:00 pm,4
12260,32.4574,-116.8876,5/14/2014,Miercoles,09:49:00 pm,NaN
12266,32.5149,-117.0382,5/14/2014,Miercoles,06:05:00 am,4
12268,32.5288,-117.0758,5/14/2014,Miercoles,11:24:00 am,4
12269,32.5264,-117.0004,5/14/2014,Miercoles,10:32:00 pm,4
12270,32.5389,-117.0456,5/15/2014,Jueves,01:48:00 am,4
12272,32.5362,-117.0589,5/14/2014,Miercoles,08:25:00 pm,4
12292,32.491,-116.937,5/14/2014,Miercoles,08:53:00 am,4
12293,32.5037,-116.9616,5/14/2014,Miercoles,08:11:00 am,4
12294,32.4865,-116.8233,5/14/2014,Miercoles,12:26:00 pm,4
12295,32.5149,-117.0382,5/14/2014,Miercoles,08:08:00 am,NaN
12296,32.5149,-117.0382,5/15/2014,Jueves,02:38:00 am,NaN
12298,32.5299,-116.9897,5/14/2014,Miercoles,11:32:00 pm,4
12305,32.5051,-117.0103,5/15/2014,Jueves,01:39:00 am,4
12306,32.5171,-116.9709,5/14/2014,Miercoles,04:48:00 pm,4
12307,32.4859,-116.9485,5/14/2014,Miercoles,02:07:00 pm,4
12311,32.4783,-116.8637,5/14/2014,Miercoles,04:15:00 pm,4
12319,32.5106,-117.0502,5/15/2014,Jueves,01:04:00 am,4
12323,32.4515,-116.9926,5/14/2014,Miercoles,04:48:00 pm,3
12324,32.4957,-117.0341,5/15/2014,Jueves,01:40:00 am,4
12325,32.4478,-117.0213,5/14/2014,Miercoles,02:21:00 pm,4
12327,32.5149,-117.0382,5/14/2014,Miercoles,06:48:00 pm,4
12329,32.5264,-116.8639,5/14/2014,Miercoles,11:43:00 am,4
12330,32.5149,-117.0382,5/15/2014,Jueves,03:57:00 am,NaN
12332,32.4716,-116.9125,5/14/2014,Miercoles,08:52:00 pm,NaN
12333,32.5149,-117.0382,5/14/2014,Miercoles,07:45:00 pm,4
12334,32.5057,-116.9618,5/13/2014,Martes,10:23:00 am,NaN
12335,32.5057,-116.9618,5/13/2014,Martes,10:25:00 am,NaN
12336,32.4906,-116.96,5/13/2014,Martes,11:56:00 am,NaN
12337,32.5149,-117.0382,5/13/2014,Martes,12:02:00 pm,NaN
12338,32.5097,-116.9956,5/15/2014,Jueves,02:20:00 am,NaN
12340,32.5321,-117.0353,5/14/2014,Miercoles,10:20:00 pm,4
12342,32.4977,-117.0613,5/15/2014,Jueves,05:51:00 am,1
12345,32.5065,-117.0547,5/14/2014,Miercoles,09:25:00 pm,3
12346,32.5149,-117.0382,5/15/2014,Jueves,12:10:00 am,4
12347,32.5321,-117.0353,5/15/2014,Jueves,01:28:00 am,4
12356,32.5149,-117.0382,5/15/2014,Jueves,10:06:00 am,4
12358,32.5172,-117.053,5/15/2014,Jueves,01:01:00 pm,2
12360,32.4878,-117.0361,5/15/2014,Jueves,07:19:00 am,4
12362,32.5389,-117.0058,5/15/2014,Jueves,04:13:00 pm,3
12368,32.491,-116.937,5/14/2014,Miercoles,09:36:00 am,NaN
12369,32.5191,-116.9355,5/14/2014,Miercoles,04:39:00 pm,NaN
12370,32.5149,-117.0382,5/14/2014,Miercoles,11:33:00 am,4
12371,32.5149,-117.0382,5/15/2014,Jueves,12:29:00 am,NaN
12372,32.4971,-116.8726,5/14/2014,Miercoles,06:34:00 pm,3
12374,32.5192,-116.9437,5/14/2014,Miercoles,08:08:00 pm,3
12376,32.5065,-116.9647,5/14/2014,Miercoles,10:12:00 am,3
12378,32.4989,-117.0705,5/15/2014,Jueves,02:33:00 pm,4
12385,32.5299,-116.9712,5/14/2014,Miercoles,09:14:00 am,3
12386,32.5209,-116.9807,5/15/2014,Jueves,04:38:00 pm,1
12393,32.4769,-117.0356,05/08/2014,Jueves,08:52:00 am,4
12406,32.5149,-117.0382,5/15/2014,Jueves,01:34:00 pm,4
12407,32.491,-117.0459,5/15/2014,Jueves,05:19:00 pm,4
12409,32.5006,-116.8763,5/15/2014,Jueves,09:55:00 pm,4
12417,32.5143,-116.9182,5/15/2014,Jueves,12:19:00 pm,3
12418,32.5007,-116.9033,5/15/2014,Jueves,08:27:00 pm,4
12419,32.495,-116.8829,5/15/2014,Jueves,08:47:00 pm,4
12420,32.495,-116.8829,5/15/2014,Jueves,06:33:00 pm,3
12421,32.5047,-116.9186,5/15/2014,Jueves,04:31:00 pm,3
12428,32.5149,-117.0382,5/15/2014,Jueves,05:34:00 pm,3
12435,32.5237,-117.0144,5/15/2014,Jueves,02:19:00 pm,4
12441,32.5321,-117.075,5/15/2014,Jueves,04:52:00 pm,4
12442,32.5453,-116.9333,5/15/2014,Jueves,09:09:00 am,4
12443,32.5352,-117.0082,5/15/2014,Jueves,12:21:00 pm,4
12444,32.5356,-117.0128,5/15/2014,Jueves,01:31:00 pm,4
12445,32.522,-117.0135,5/15/2014,Jueves,10:54:00 am,4
12446,32.5141,-116.9571,5/15/2014,Jueves,06:22:00 am,4
12447,32.5266,-117.0985,5/15/2014,Jueves,08:02:00 am,4
12449,32.5293,-116.9933,5/15/2014,Jueves,12:33:00 pm,4
12450,32.5293,-116.9933,5/15/2014,Jueves,06:08:00 pm,4
12451,32.5149,-117.0382,5/15/2014,Jueves,11:06:00 pm,4
12467,32.4079,-116.9579,5/15/2014,Jueves,08:19:00 pm,4
12470,32.5035,-116.986,5/15/2014,Jueves,03:57:00 pm,4
12472,32.5149,-117.0382,5/16/2014,Viernes,04:55:00 am,4
12474,32.5149,-117.0382,5/15/2014,Jueves,09:10:00 am,4
12475,32.5149,-117.0382,5/15/2014,Jueves,12:55:00 pm,4
12476,32.5177,-116.9282,5/15/2014,Jueves,03:44:00 pm,4
12477,32.5141,-117.0626,5/16/2014,Viernes,12:37:00 am,NaN
12478,32.5149,-117.0382,5/15/2014,Jueves,05:49:00 pm,4
12479,32.5149,-117.0382,5/15/2014,Jueves,02:01:00 pm,4
12480,32.4435,-116.8489,5/15/2014,Jueves,10:53:00 am,4
12481,32.5141,-117.0626,5/16/2014,Viernes,02:02:00 am,4
12482,32.4079,-116.9579,5/16/2014,Viernes,07:47:00 am,3
12483,32.4679,-116.9102,5/16/2014,Viernes,09:06:00 am,3
12484,32.5293,-116.9933,5/16/2014,Viernes,10:13:00 am,3
12485,32.5149,-117.0382,5/16/2014,Viernes,01:11:00 pm,3
12486,32.4908,-116.9492,5/16/2014,Viernes,01:53:00 pm,4
12487,32.4648,-116.8747,5/16/2014,Viernes,03:48:00 pm,NaN
12488,32.5164,-116.9953,5/16/2014,Viernes,03:10:00 pm,3
12489,32.5045,-117.0272,5/16/2014,Viernes,10:59:00 am,4
12490,32.4983,-116.915,5/16/2014,Viernes,09:01:00 am,4
12491,32.4717,-116.8682,5/16/2014,Viernes,12:55:00 pm,4
12492,32.5149,-117.0382,5/16/2014,Viernes,02:22:00 pm,NaN
12495,32.4936,-117.0471,5/16/2014,Viernes,06:45:00 am,4
12503,32.5024,-117.0865,5/16/2014,Viernes,09:27:00 am,3
12508,32.5232,-116.8721,5/16/2014,Viernes,04:39:00 pm,4
12509,32.5149,-117.0382,5/17/2014,Sabado,01:00:00 am,NaN
12510,32.5014,-116.892,5/16/2014,Viernes,04:57:00 pm,4
12511,32.4689,-116.868,5/16/2014,Viernes,10:20:00 pm,4
12515,32.4904,-116.9065,5/17/2014,Sabado,02:50:00 am,NaN
12516,32.4811,-116.9271,5/16/2014,Viernes,09:19:00 pm,NaN
12517,32.473,-116.8032,5/16/2014,Viernes,07:33:00 pm,NaN
12518,32.4872,-116.9857,5/16/2014,Viernes,10:11:00 pm,4
12519,32.4716,-116.9125,5/16/2014,Viernes,12:59:00 pm,4
12520,32.4936,-116.8809,5/16/2014,Viernes,04:05:00 pm,4
12522,32.4768,-116.8748,5/16/2014,Viernes,07:56:00 pm,4
12523,32.5006,-116.8763,5/16/2014,Viernes,10:07:00 pm,4
12524,32.4952,-116.8832,5/17/2014,Sabado,12:30:00 am,1
12525,32.4609,-117.0437,5/16/2014,Viernes,12:05:00 pm,4
12526,32.4646,-116.9572,5/16/2014,Viernes,09:30:00 am,4
12527,32.5223,-116.971,5/17/2014,Sabado,03:05:00 am,4
12528,32.5198,-116.9846,5/16/2014,Viernes,04:34:00 pm,4
12534,32.5125,-116.9793,5/16/2014,Viernes,02:20:00 pm,4
12535,32.461,-116.9278,5/16/2014,Viernes,09:08:00 am,1
12537,32.4994,-116.9472,5/16/2014,Viernes,10:59:00 am,4
12538,32.5112,-117.1216,5/16/2014,Viernes,12:17:00 pm,4
12539,32.5242,-117.0453,5/16/2014,Viernes,01:03:00 pm,4
12540,32.5469,-116.8941,5/16/2014,Viernes,04:15:00 pm,3
12542,32.4939,-116.9061,5/16/2014,Viernes,07:29:00 pm,2
12544,32.5097,-116.9887,5/16/2014,Viernes,09:42:00 pm,4
12546,32.5149,-117.0382,5/17/2014,Sabado,02:02:00 am,4
12549,32.4748,-116.9324,5/16/2014,Viernes,11:47:00 am,NaN
12552,32.5439,-116.9023,5/17/2014,Sabado,04:37:00 am,NaN
12554,32.5348,-117.0172,5/16/2014,Viernes,07:43:00 am,4
12555,32.5291,-117.033,5/17/2014,Sabado,05:07:00 am,4
12556,32.5149,-117.0382,5/16/2014,Viernes,12:51:00 pm,4
12557,32.4884,-117.0942,5/17/2014,Sabado,12:55:00 am,4
12558,32.524,-117.0403,5/16/2014,Viernes,10:26:00 am,3
12559,32.5075,-116.9691,5/16/2014,Viernes,08:50:00 am,4
12562,32.5041,-117.0662,5/16/2014,Viernes,05:07:00 pm,4
12563,32.5062,-117.0506,5/16/2014,Viernes,12:26:00 pm,4
12564,32.5406,-117.0152,5/17/2014,Sabado,03:21:00 am,4
12565,32.4949,-117.0642,5/16/2014,Viernes,10:21:00 pm,4
12567,32.5149,-117.0382,5/16/2014,Viernes,09:33:00 am,4
12568,32.5404,-117.017,5/16/2014,Viernes,07:41:00 am,4
12577,32.5149,-117.0382,5/16/2014,Viernes,05:34:00 pm,3
12578,32.5246,-116.8781,5/16/2014,Viernes,06:44:00 pm,4
12579,32.542,-117.0328,5/16/2014,Viernes,02:18:00 pm,4
12580,32.5288,-117.0921,5/16/2014,Viernes,09:15:00 pm,NaN
12581,32.5006,-116.9736,5/16/2014,Viernes,08:34:00 pm,4
12582,32.422,-116.9451,5/16/2014,Viernes,09:53:00 pm,4
12588,32.4663,-116.964,5/16/2014,Viernes,12:26:00 pm,3
12589,32.5149,-117.0382,5/16/2014,Viernes,09:13:00 pm,3
12590,32.473,-116.8032,5/16/2014,Viernes,10:11:00 pm,NaN
12591,32.5149,-117.0382,5/16/2014,Viernes,11:32:00 pm,4
12597,32.5423,-116.9717,5/17/2014,Sabado,05:00:00 am,3
12598,32.5149,-117.0382,5/16/2014,Viernes,07:53:00 pm,NaN
12599,32.4748,-116.9324,5/16/2014,Viernes,08:59:00 pm,4
12600,32.5149,-117.0382,5/17/2014,Sabado,01:26:00 am,4
12601,32.4506,-116.9306,5/17/2014,Sabado,11:26:00 pm,NaN
12602,32.5256,-116.9429,5/17/2014,Sabado,01:26:00 am,4
12603,32.4761,-116.8608,5/16/2014,Viernes,09:39:00 pm,4
12604,32.4536,-116.8771,5/17/2014,Sabado,05:38:00 am,2
12605,32.5098,-116.862,5/17/2014,Sabado,11:24:00 am,NaN
12606,32.4853,-116.8558,5/17/2014,Sabado,01:10:00 pm,4
12607,32.5123,-116.8506,5/17/2014,Sabado,03:34:00 pm,3
12609,32.5389,-117.0456,5/17/2014,Sabado,08:57:00 pm,NaN
12614,32.5326,-117.0383,5/17/2014,Sabado,04:57:00 pm,3
12616,32.52,-117.0169,5/18/2014,Domingo,01:13:00 am,4
12618,32.52,-117.0169,5/18/2014,Domingo,01:36:00 am,4
12619,32.4716,-116.9125,5/17/2014,Sabado,07:12:00 pm,4
12626,32.5231,-117.0679,5/17/2014,Sabado,06:50:00 pm,4
12627,32.5341,-117.0446,5/17/2014,Sabado,09:26:00 pm,4
12637,32.4539,-116.9094,5/17/2014,Sabado,07:30:00 am,4
12638,32.4654,-116.9779,5/17/2014,Sabado,07:34:00 am,4
12639,32.4984,-116.9842,5/17/2014,Sabado,12:39:00 pm,3
12640,32.5149,-117.0382,5/17/2014,Sabado,01:57:00 pm,3
12642,32.4836,-117.0242,5/17/2014,Sabado,05:54:00 pm,4
12643,32.5065,-116.999,5/17/2014,Sabado,08:27:00 pm,4
12644,32.4814,-116.9823,5/17/2014,Sabado,10:07:00 pm,4
12645,32.5149,-117.0382,5/17/2014,Sabado,02:20:00 pm,4
12646,32.5149,-117.0382,5/17/2014,Sabado,12:01:00 pm,4
12648,32.5124,-116.9111,5/18/2014,Domingo,02:06:00 am,3
12649,32.4693,-116.975,5/18/2014,Domingo,03:56:00 am,4
12653,32.4837,-116.9236,5/17/2014,Sabado,02:13:00 pm,4
12659,32.509,-116.9229,5/17/2014,Sabado,08:00:00 am,3
12660,32.5026,-116.8991,5/17/2014,Sabado,10:42:00 am,3
12661,32.5372,-116.9419,5/17/2014,Sabado,01:40:00 pm,4
12666,32.5404,-116.8935,5/18/2014,Domingo,03:18:00 am,4
12667,32.4913,-116.9183,5/18/2014,Domingo,05:09:00 am,3
12670,32.5164,-117.0659,5/17/2014,Sabado,07:08:00 pm,4
12671,32.5149,-117.0382,5/17/2014,Sabado,11:43:00 pm,4
12673,32.5243,-117.0632,5/17/2014,Sabado,08:11:00 pm,3
12675,32.4869,-116.9971,5/17/2014,Sabado,04:43:00 pm,3
12678,32.5164,-117.0659,5/17/2014,Sabado,07:49:00 pm,4
12692,32.52,-116.9566,5/17/2014,Sabado,01:26:00 pm,4
12694,32.4924,-117.0519,5/17/2014,Sabado,09:42:00 pm,NaN
12695,32.5149,-117.0382,5/17/2014,Sabado,09:05:00 am,4
12701,32.5149,-117.0382,5/17/2014,Sabado,04:12:00 pm,4
12705,32.4609,-116.8242,5/17/2014,Sabado,11:23:00 pm,4
12711,32.4641,-116.8872,5/18/2014,Domingo,11:21:00 am,4
12715,32.538,-117.0591,5/19/2014,Lunes,03:16:00 am,4
12717,32.4647,-116.8968,5/18/2014,Domingo,05:34:00 pm,NaN
12718,32.5149,-117.0382,5/18/2014,Domingo,10:20:00 am,4
12719,32.473,-116.8032,5/18/2014,Domingo,06:39:00 pm,4
12720,32.4987,-116.9424,5/18/2014,Domingo,07:13:00 pm,4
12721,32.4608,-116.9768,5/18/2014,Domingo,12:37:00 pm,4
12722,32.4786,-117.0664,5/18/2014,Domingo,09:14:00 am,4
12736,32.4808,-116.8655,5/18/2014,Domingo,02:20:00 pm,3
12739,32.5149,-117.0382,5/19/2014,Lunes,04:13:00 am,4
12740,32.4879,-116.9189,5/18/2014,Domingo,03:56:00 pm,4
12760,32.5293,-116.9933,5/18/2014,Domingo,07:39:00 am,4
12761,32.5375,-117.0428,5/19/2014,Lunes,04:28:00 am,2
12762,32.5326,-117.0383,5/18/2014,Domingo,12:02:00 pm,3
12763,32.5129,-116.9014,5/18/2014,Domingo,07:05:00 pm,4
12764,32.5321,-117.075,5/18/2014,Domingo,06:00:00 pm,4
12765,32.5326,-117.0383,5/18/2014,Domingo,12:54:00 pm,1
12766,32.522,-117.0135,5/18/2014,Domingo,08:08:00 pm,3
12768,32.5299,-117.0553,5/18/2014,Domingo,01:57:00 pm,2
12772,32.4736,-116.8395,5/18/2014,Domingo,05:22:00 pm,3
12785,32.5261,-117.0779,5/19/2014,Lunes,01:34:00 am,3
12795,32.4636,-117.0089,5/18/2014,Domingo,10:00:00 pm,3
12796,32.5264,-116.8639,5/19/2014,Lunes,08:10:00 am,4
12797,32.5149,-117.0382,5/19/2014,Lunes,11:28:00 am,4
12798,32.5149,-117.0382,5/19/2014,Lunes,03:32:00 pm,4
12799,32.4865,-116.9344,5/19/2014,Lunes,06:54:00 pm,NaN
12800,32.5058,-116.9565,5/19/2014,Lunes,06:42:00 am,NaN
12801,32.5149,-117.0382,5/19/2014,Lunes,11:32:00 am,NaN
12802,32.5116,-116.9648,5/19/2014,Lunes,07:10:00 pm,NaN
12803,32.5123,-116.8657,5/19/2014,Lunes,05:20:00 pm,3
12804,32.5149,-117.0382,5/19/2014,Lunes,09:24:00 pm,4
12806,32.4872,-116.9857,5/19/2014,Lunes,10:37:00 pm,4
12807,32.5149,-117.0382,5/19/2014,Lunes,02:57:00 am,4
12808,32.4079,-116.9579,5/19/2014,Lunes,06:14:00 am,NaN
12809,32.4789,-116.7879,5/19/2014,Lunes,08:54:00 am,NaN
12810,32.4079,-116.9579,5/19/2014,Lunes,03:23:00 pm,NaN
12811,32.4736,-116.9332,5/19/2014,Lunes,12:57:00 pm,3
12812,32.5293,-116.9933,5/20/2014,Martes,11:50:00 am,4
12813,32.5149,-117.0382,5/19/2014,Lunes,08:26:00 pm,4
12814,32.5149,-117.0382,5/19/2014,Lunes,04:31:00 pm,3
12815,32.4789,-116.7879,5/19/2014,Lunes,09:30:00 am,4
12816,32.5226,-116.8693,5/19/2014,Lunes,10:56:00 am,4
12817,32.5219,-117.0692,5/19/2014,Lunes,08:32:00 pm,4
12819,32.4889,-117.061,5/19/2014,Lunes,06:35:00 am,4
12820,32.4443,-116.9816,5/19/2014,Lunes,03:15:00 pm,4
12821,32.5149,-117.0382,5/19/2014,Lunes,10:56:00 am,4
12822,32.5149,-117.0382,5/20/2014,Martes,02:40:00 am,4
12823,32.4889,-116.9459,5/19/2014,Lunes,07:32:00 pm,4
12824,32.4813,-117.0817,5/19/2014,Lunes,07:52:00 pm,4
12825,32.5149,-117.0382,5/19/2014,Lunes,05:38:00 pm,4
12828,32.4748,-116.9324,5/19/2014,Lunes,11:13:00 am,4
12829,32.4754,-116.9553,5/19/2014,Lunes,01:38:00 pm,3
12830,32.5074,-116.9612,5/19/2014,Lunes,03:52:00 pm,4
12831,32.5146,-116.9708,5/19/2014,Lunes,04:23:00 pm,4
12832,32.5466,-116.9102,5/19/2014,Lunes,08:18:00 pm,4
12835,32.4736,-116.9436,5/19/2014,Lunes,11:23:00 pm,4
12838,32.5184,-117.0599,5/19/2014,Lunes,12:03:00 pm,3
12839,32.5152,-116.8993,5/19/2014,Lunes,08:29:00 am,4
12841,32.4493,-116.9107,5/19/2014,Lunes,10:37:00 pm,4
12843,32.478,-116.9883,5/19/2014,Lunes,10:09:00 am,4
12844,32.5149,-117.0382,5/19/2014,Lunes,11:56:00 pm,4
12846,32.4837,-117.0059,5/19/2014,Lunes,03:19:00 pm,4
12850,32.4966,-117.056,5/18/2014,Domingo,06:38:00 am,NaN
12851,32.5257,-116.9985,5/19/2014,Lunes,08:13:00 pm,NaN
12852,32.4965,-117.0486,5/19/2014,Lunes,09:29:00 am,NaN
12853,32.507,-117.0349,5/18/2014,Domingo,12:32:00 pm,4
12854,32.5376,-117.0423,5/19/2014,Lunes,01:23:00 pm,NaN
12856,32.501,-117.0504,5/18/2014,Domingo,09:34:00 am,4
12858,32.5272,-116.9947,5/18/2014,Domingo,09:36:00 pm,4
12861,32.4965,-117.0486,5/18/2014,Domingo,06:38:00 pm,4
12863,32.5026,-117.0604,5/18/2014,Domingo,05:39:00 pm,3
12867,32.5165,-117.0132,5/19/2014,Lunes,05:42:00 am,4
12875,32.5124,-116.9659,5/19/2014,Lunes,06:51:00 am,2
12876,32.5008,-116.9788,5/19/2014,Lunes,03:12:00 am,4
12877,32.5231,-117.0679,5/18/2014,Domingo,02:37:00 pm,3
12878,32.533,-116.9825,5/19/2014,Lunes,08:25:00 pm,4
12879,32.5073,-116.9639,5/18/2014,Domingo,10:30:00 pm,4
12881,32.5302,-116.9981,5/19/2014,Lunes,09:35:00 pm,4
12882,32.5332,-117.0524,5/19/2014,Lunes,06:35:00 pm,4
12883,32.5149,-117.0382,5/18/2014,Domingo,12:47:00 pm,4
12885,32.5389,-117.0456,5/20/2014,Martes,05:46:00 am,4
12886,32.512,-117.06,5/20/2014,Martes,01:20:00 am,3
12887,32.5397,-117.0487,5/19/2014,Lunes,05:47:00 pm,3
12888,32.5149,-117.0382,5/18/2014,Domingo,06:42:00 pm,NaN
12896,32.5149,-117.0382,5/20/2014,Martes,09:55:00 pm,3
12912,32.522,-117.0135,5/20/2014,Martes,02:12:00 pm,4
12913,32.4832,-117.0711,5/20/2014,Martes,04:02:00 pm,4
12915,32.538,-117.0262,5/20/2014,Martes,06:35:00 pm,4
12927,32.4914,-116.9034,5/20/2014,Martes,08:24:00 am,NaN
12928,32.5198,-116.8896,5/20/2014,Martes,02:35:00 pm,4
12929,32.5308,-116.8647,5/20/2014,Martes,01:08:00 pm,NaN
12930,32.4597,-116.8329,5/20/2014,Martes,04:16:00 pm,4
12932,32.4586,-116.9481,5/20/2014,Martes,12:16:00 pm,NaN
12933,32.5073,-116.9639,5/20/2014,Martes,09:57:00 am,4
12935,32.4586,-116.9481,5/20/2014,Martes,02:37:00 pm,4
12936,32.5073,-116.9639,5/20/2014,Martes,08:00:00 pm,4
12937,32.4854,-116.979,5/21/2014,Miercoles,12:12:00 am,4
12938,32.5206,-116.9875,5/20/2014,Martes,04:05:00 pm,4
12939,32.4629,-116.9506,5/21/2014,Miercoles,02:31:00 am,4
12941,32.5324,-116.9388,5/20/2014,Martes,10:25:00 pm,3
12942,32.5243,-116.987,5/20/2014,Martes,06:20:00 am,3
12943,32.5242,-116.9874,5/20/2014,Martes,07:58:00 am,4
12945,32.5149,-117.0382,5/20/2014,Martes,02:12:00 pm,4
12947,32.5236,-116.9461,5/20/2014,Martes,03:37:00 pm,4
12948,32.5389,-117.0058,5/20/2014,Martes,06:24:00 pm,4
12949,32.5149,-117.0382,5/20/2014,Martes,07:30:00 pm,4
12951,32.4898,-116.958,5/20/2014,Martes,08:21:00 pm,3
12957,32.5371,-117.0389,5/20/2014,Martes,08:37:00 am,4
12959,32.5371,-117.0389,5/20/2014,Martes,06:24:00 pm,4
12960,32.4827,-117.0816,5/20/2014,Martes,12:24:00 pm,4
12961,32.4946,-116.9631,5/20/2014,Martes,03:13:00 pm,4
12962,32.5111,-117.0679,5/21/2014,Miercoles,11:52:00 am,4
12964,32.5149,-117.0382,5/20/2014,Martes,07:32:00 pm,3
12966,32.5041,-117.0662,5/19/2014,Lunes,07:14:00 pm,4
12967,32.5171,-117.0701,5/20/2014,Martes,02:17:00 pm,3
12972,32.5106,-117.0502,5/20/2014,Martes,03:24:00 pm,4
12973,32.5285,-117.0322,5/20/2014,Martes,07:45:00 pm,4
12974,32.4838,-116.9802,5/19/2014,Lunes,01:59:00 pm,4
12982,32.5389,-117.0058,5/19/2014,Lunes,10:30:00 am,3
12983,32.4827,-117.0816,5/20/2014,Martes,05:37:00 pm,4
12984,32.5359,-117.0314,5/19/2014,Lunes,07:44:00 pm,4
12988,32.4761,-116.8608,5/20/2014,Martes,03:36:00 pm,4
12991,32.5149,-117.0382,5/21/2014,Miercoles,08:14:00 am,4
12992,32.513,-116.9453,5/21/2014,Miercoles,10:39:00 am,2
12993,32.5359,-117.0314,5/20/2014,Martes,11:16:00 pm,NaN
12994,32.5359,-117.0314,5/20/2014,Martes,06:14:00 pm,NaN
12995,32.5359,-117.0314,5/20/2014,Martes,05:08:00 pm,4
12996,32.5359,-117.0314,5/20/2014,Martes,04:17:00 pm,4
12998,32.5235,-116.8946,5/21/2014,Miercoles,11:28:00 am,4
13007,32.5149,-117.0382,5/21/2014,Miercoles,02:00:00 pm,4
13008,32.5149,-117.0382,5/21/2014,Miercoles,03:07:00 pm,4
13011,32.5286,-116.9522,5/21/2014,Miercoles,09:57:00 pm,4
13012,32.5149,-117.0382,5/22/2014,Jueves,03:09:00 am,4
13013,32.5149,-117.0382,5/21/2014,Miercoles,08:16:00 pm,3
13015,32.4824,-117.0385,5/21/2014,Miercoles,02:37:00 pm,4
13019,32.4916,-117.0085,5/21/2014,Miercoles,09:43:00 pm,4
13020,32.5407,-117.0143,5/22/2014,Jueves,03:58:00 am,4
13021,32.5307,-117.0016,5/21/2014,Miercoles,12:41:00 pm,4
13026,32.5149,-117.0382,5/21/2014,Miercoles,04:24:00 pm,4
13027,32.5149,-117.0382,5/21/2014,Miercoles,08:12:00 pm,4
13029,32.4835,-116.9877,5/21/2014,Miercoles,10:27:00 pm,4
13030,32.5103,-117.0358,5/21/2014,Miercoles,11:42:00 pm,4
13031,32.52,-117.0169,5/22/2014,Jueves,05:01:00 am,4
13032,32.525,-117.0178,5/22/2014,Jueves,03:19:00 am,4
13035,32.4574,-116.8876,5/22/2014,Jueves,12:18:00 am,4
13047,32.4853,-116.8558,5/21/2014,Miercoles,08:34:00 am,3
13049,32.5046,-116.8666,5/22/2014,Jueves,04:19:00 am,4
13050,32.524,-117.0403,5/21/2014,Miercoles,09:12:00 am,3
13087,32.5086,-116.9657,5/21/2014,Miercoles,10:39:00 am,4
13095,32.4689,-116.868,5/22/2014,Jueves,07:29:00 pm,1
13097,32.5256,-116.9429,5/22/2014,Jueves,03:58:00 pm,NaN
13098,32.407,-116.9411,5/22/2014,Jueves,09:18:00 am,3
13099,32.5149,-117.0382,5/22/2014,Jueves,01:44:00 pm,3
13100,32.4872,-116.9857,5/22/2014,Jueves,05:34:00 pm,3
13101,32.5158,-116.9891,5/22/2014,Jueves,06:51:00 pm,3
